Date,Portfolio,Rep,Sector,High,Low
4/30/2019 0:00,P2,John,Industrials,74.0916,56.4774
4/30/2019 0:00,P3,Paul,Financials,20.3414,15.6457
4/30/2019 0:00,P4,George,Consumer Staples,122.51,102.6746
4/30/2019 0:00,P5,Ringo,Health Care,82.8002,51.5774
4/30/2019 0:00,P1,John,Health Care,97.8486,62.4064
4/30/2019 0:00,P2,Paul,Health Care,39.0357,31.0366
4/30/2019 0:00,P3,George,Utilities,73.0014,37.681
4/30/2019 0:00,P4,Ringo,Consumer Staples,124.7855,94.7268
4/30/2019 0:00,P5,John,Energy,106.3953,73.6323
4/30/2019 0:00,P1,Paul,Utilities,93.4048,72.3338
4/30/2019 0:00,P2,George,Energy,199.83,122.9508
4/30/2019 0:00,P3,Ringo,Financials,161.6707,112.945
4/30/2019 0:00,P4,John,Consumer Discretionary,121.7166,64.7388
4/30/2019 0:00,P5,Paul,Materials,120.849003,97.5786
4/30/2019 0:00,P1,George,Utilities,39.798,28.6209
4/30/2019 0:00,P2,Ringo,Materials,170.289,113.2194
4/30/2019 0:00,P3,John,Consumer Discretionary,2047.3101,1557.22
4/30/2019 0:00,P4,Paul,Financials,75.585,57.761298
4/30/2019 0:00,P5,George,Consumer Staples,96.5634,78.498
4/30/2019 0:00,P1,Ringo,Financials,57.085,36.1032
4/30/2019 0:00,P2,John,Real Estate,67.53,47.7162
4/30/2019 0:00,P3,Paul,Financials,127.14,95.9224
4/30/2019 0:00,P4,George,Utilities,53.8128,40.8366
4/30/2019 0:00,P5,Ringo,Real Estate,236.8542,177.306892
4/30/2019 0:00,P1,John,Consumer Discretionary,35.5621,20.6388
4/30/2019 0:00,P2,Paul,Consumer Discretionary,161.1192,82.8394
4/30/2019 0:00,P3,George,Information Technology,84.3876,61.4264
4/30/2019 0:00,P4,Ringo,Information Technology,68.5872,47.9416
4/30/2019 0:00,P5,John,Industrials,40.9071,29.6254
4/30/2019 0:00,P1,Paul,Health Care,110.7057,88.298
4/30/2019 0:00,P2,George,Energy,34.7718,12.446
4/30/2019 0:00,P3,Ringo,Financials,100.091,69.923
4/30/2019 0:00,P4,John,Industrials,217.719,144.9028
4/30/2019 0:00,P5,Paul,Real Estate,64.236,47.9122
4/30/2019 0:00,P1,George,Information Technology,138.4854,76.9104
4/30/2019 0:00,P2,Ringo,Real Estate,72.7705,55.5268
4/30/2019 0:00,P3,John,Health Care,532.680764,313.11
4/30/2019 0:00,P4,Paul,Financials,19.502,12.74
4/30/2019 0:00,P5,George,Industrials,70.788,56.3794
4/30/2019 0:00,P1,Ringo,Health Care,102.6844,65.6992
4/30/2019 0:00,P2,John,Industrials,59.9841,42.0616
4/30/2019 0:00,P3,Paul,Industrials,212.8272,144.7166
4/30/2019 0:00,P4,George,Industrials,141.0263,88.102
4/30/2019 0:00,P5,Ringo,Industrials,290.415,187.3956
4/30/2019 0:00,P1,John,Consumer Discretionary,87.3732,51.793
4/30/2019 0:00,P2,Paul,Consumer Discretionary,137.0065,91.532
4/30/2019 0:00,P3,George,Financials,185.38,122.1472
4/30/2019 0:00,P4,Ringo,Information Technology,114.52,78.0374
4/30/2019 0:00,P5,John,Real Estate,179.4467,101.4398
4/30/2019 0:00,P1,Paul,Utilities,70.5672,34.6038
4/30/2019 0:00,P2,George,Energy,81.8829,59.7996
4/30/2019 0:00,P3,Ringo,Consumer Discretionary,88.87,63.5726
4/30/2019 0:00,P4,John,Information Technology,55.8855,29.988
4/30/2019 0:00,P5,Paul,Materials,51.1262,40.3956
4/30/2019 0:00,P1,George,Utilities,120.5155,98.6174
4/30/2019 0:00,P2,Ringo,Materials,435.15,295.969898
4/30/2019 0:00,P3,John,Consumer Discretionary,79.4988,45.1682
4/30/2019 0:00,P4,Paul,Real Estate,187.35,147.147
4/30/2019 0:00,P5,George,Information Technology,115.297,88.7194
4/30/2019 0:00,P1,Ringo,Real Estate,115.34,89.376
4/30/2019 0:00,P2,John,Consumer Discretionary,189.1794,138.0134
4/30/2019 0:00,P3,Paul,Utilities,53.51,41.7774
4/30/2019 0:00,P4,George,Industrials,65.6453,48.7648
4/30/2019 0:00,P5,Ringo,Consumer Discretionary,174.8538,118.6682
4/30/2019 0:00,P1,John,Consumer Discretionary,64.87,51.5284
4/30/2019 0:00,P2,Paul,Financials,114.27,73.7646
4/30/2019 0:00,P3,George,Industrials,89.76,60.025
4/30/2019 0:00,P4,Ringo,Health Care,168.3,119.5698
4/30/2019 0:00,P5,John,Financials,73.5012,50.9208
4/30/2019 0:00,P1,Paul,Information Technology,34.884,25.137
4/30/2019 0:00,P2,George,Financials,40.9959,25.4898
4/30/2019 0:00,P3,Ringo,Information Technology,92.904,63.455
4/30/2019 0:00,P4,John,Consumer Staples,63.6273,47.873
4/30/2019 0:00,P5,Paul,Financials,121.2707,65.366
4/30/2019 0:00,P1,George,Consumer Discretionary,50.2029,35.9562
4/30/2019 0:00,P2,Ringo,Consumer Discretionary,77.126,47.5888
4/30/2019 0:00,P3,John,Information Technology,108.23,70.4914
4/30/2019 0:00,P4,Paul,Energy,34.65,24.0394
4/30/2019 0:00,P5,George,Information Technology,121.9575,73.0296
4/30/2019 0:00,P1,Ringo,Industrials,62.8119,44.1
4/30/2019 0:00,P2,John,Financials,57.8102,44.0118
4/30/2019 0:00,P3,Paul,Consumer Staples,147.392,121.6082
4/30/2019 0:00,P4,George,Health Care,258.9539,183.2796
4/30/2019 0:00,P5,Ringo,Consumer Staples,117.6549,96.87398
4/30/2019 0:00,P1,John,Materials,34.0164,18.8454
4/30/2019 0:00,P2,Paul,Financials,147.539,111.4848
4/30/2019 0:00,P3,George,Consumer Discretionary,117.261,94.276
4/30/2019 0:00,P4,Ringo,Health Care,221.9112,148.6562
4/30/2019 0:00,P5,John,Consumer Discretionary,111.44,76.3714
4/30/2019 0:00,P1,Paul,Consumer Discretionary,105.978,84.1624
4/30/2019 0:00,P2,George,Consumer Discretionary,80.6454,65.1112
4/30/2019 0:00,P3,Ringo,Financials,93.595,72.0594
4/30/2019 0:00,P4,John,Information Technology,89.0208,49.9408
4/30/2019 0:00,P5,Paul,Consumer Discretionary,82.68,48.8726
4/30/2019 0:00,P1,George,Industrials,327.8076,199.6456
4/30/2019 0:00,P2,Ringo,Consumer Discretionary,52.2242,28.91
4/30/2019 0:00,P3,John,Consumer Discretionary,39.9177,24.3138
4/30/2019 0:00,P4,Paul,Consumer Discretionary,39.3312,23.814
4/30/2019 0:00,P5,George,Consumer Staples,86.343,56.056
4/30/2019 0:00,P1,Ringo,Financials,59.085,48.5443
4/30/2019 0:00,P2,John,Real Estate,40.71,32.6438
4/30/2019 0:00,P3,Paul,Consumer Discretionary,314.86,184.2008
4/30/2019 0:00,P4,George,Consumer Discretionary,23.9292,11.172
4/30/2019 0:00,P5,Ringo,Consumer Discretionary,22.02305,10.1528
4/30/2019 0:00,P1,John,Industrials,145.911,99.0388
4/30/2019 0:00,P2,Paul,Industrials,82.2096,55.3798
4/30/2019 0:00,P3,George,Health Care,255.8058,153.3602
4/30/2019 0:00,P4,Ringo,Industrials,136.8853,100.0776
4/30/2019 0:00,P5,John,Industrials,190.89,98.60858
4/30/2019 0:00,P1,Paul,Industrials,140.6324,104.909
4/30/2019 0:00,P2,George,Health Care,132.3348,93.3548
4/30/2019 0:00,P3,Ringo,Financials,58.73,42.679
4/30/2019 0:00,P4,John,Consumer Discretionary,84.609,47.089
4/30/2019 0:00,P5,Paul,Energy,101.949,59.4762
4/30/2019 0:00,P1,George,Health Care,131.5929,76.1754
4/30/2019 0:00,P2,Ringo,Real Estate,73.0836,50.764
4/30/2019 0:00,P3,John,Information Technology,115.9144,79.5466
4/30/2019 0:00,P4,Paul,Industrials,100.54,74.088
4/30/2019 0:00,P5,George,Telecommunication Services,54.2223,41.944
4/30/2019 0:00,P1,Ringo,Health Care,176.70455,82.7022
4/30/2019 0:00,P2,John,Consumer Discretionary,47.1872,21.6874
4/30/2019 0:00,P3,Paul,Information Technology,126.88,83.1824
4/30/2019 0:00,P4,George,Real Estate,110.6028,64.689898
4/30/2019 0:00,P5,Ringo,Materials,139.788,106.771
4/30/2019 0:00,P1,John,Consumer Staples,112.1796,65.5522
4/30/2019 0:00,P2,Paul,Consumer Staples,89.76,62.5436
4/30/2019 0:00,P3,George,Industrials,91.5246,68.159
4/30/2019 0:00,P4,Ringo,Health Care,220.2,143.0212
4/30/2019 0:00,P5,John,Utilities,69.3891,55.4974
4/30/2019 0:00,P1,Paul,Financials,66.9731,48.2846
4/30/2019 0:00,P2,George,Real Estate,79.7334,54.1842
4/30/2019 0:00,P3,Ringo,Information Technology,93.8546,69.9524
4/30/2019 0:00,P4,John,Information Technology,21.7658,18.0222
4/30/2019 0:00,P5,Paul,Materials,70.8345,48.2454
4/30/2019 0:00,P1,George,Real Estate,38.2689,30.331392
4/30/2019 0:00,P2,Ringo,Consumer Discretionary,200.9601,155.624
4/30/2019 0:00,P3,John,Energy,33.3333,26.282424
4/30/2019 0:00,P4,Paul,Financials,163.35,118.45162
4/30/2019 0:00,P5,George,Consumer Discretionary,125.4008,78.5078
4/30/2019 0:00,P1,Ringo,Consumer Discretionary,205.6663,90.8166
4/30/2019 0:00,P2,John,Utilities,51.1756,40.3368
4/30/2019 0:00,P3,Paul,Information Technology,38.1684,26.1072
4/30/2019 0:00,P4,George,Information Technology,78.0326,53.8902
4/30/2019 0:00,P5,Ringo,Financials,46.3246,33.0946
4/30/2019 0:00,P1,John,Industrials,77.5781,45.9228
4/30/2019 0:00,P2,Paul,Consumer Discretionary,86.93,61.593
4/30/2019 0:00,P3,George,Health Care,130.8202,106.0066
4/30/2019 0:00,P4,Ringo,Financials,55.0539,37.6614
4/30/2019 0:00,P5,John,Health Care,78.5274,50.96
5/31/2019 0:00,P1,John,Industrials,254.5746,171.9802
5/31/2019 0:00,P2,Paul,Industrials,68.39,47.9465
5/31/2019 0:00,P3,George,Health Care,63.954,41.4344
5/31/2019 0:00,P4,Ringo,Health Care,123.3428,58.849
5/31/2019 0:00,P5,John,Information Technology,164.226,112.5236
5/31/2019 0:00,P1,Paul,Information Technology,76.4439,38.1514
5/31/2019 0:00,P2,George,Industrials,229.8672,139.16
5/31/2019 0:00,P3,Ringo,Information Technology,202.4055,112.16198
5/31/2019 0:00,P4,John,Consumer Discretionary,167.8545,77.2338
5/31/2019 0:00,P5,Paul,Information Technology,15.65,9.506
5/31/2019 0:00,P1,George,Utilities,11.809,9.8
5/31/2019 0:00,P2,Ringo,Health Care,194.4,117.1198
5/31/2019 0:00,P3,John,Financials,221.3349,145.8338
5/31/2019 0:00,P4,Paul,Financials,91.73,67.424
5/31/2019 0:00,P5,George,Health Care,75.75,48.2454
5/31/2019 0:00,P1,Ringo,Materials,176.9217,130.957498
5/31/2019 0:00,P2,John,Information Technology,68.8644,43.757
5/31/2019 0:00,P3,Paul,Industrials,99.4014,58.065
5/31/2019 0:00,P4,George,Materials,146.4399,88.543
5/31/2019 0:00,P5,Ringo,Real Estate,133.0263,104.7522
5/31/2019 0:00,P1,John,Health Care,150.8334,94.2564
5/31/2019 0:00,P2,Paul,Health Care,284.4468,90.7578
5/31/2019 0:00,P3,George,Industrials,89.81,65.3856
5/31/2019 0:00,P4,Ringo,Health Care,256.8,156.8686
5/31/2019 0:00,P5,John,Information Technology,283.8966,204.82
5/31/2019 0:00,P1,Paul,Utilities,44.639,36.1032
5/31/2019 0:00,P2,George,Financials,104.3064,76.1754
5/31/2019 0:00,P3,Ringo,Information Technology,1186.02,807.814
5/31/2019 0:00,P4,John,Information Technology,1186.89,787.126494
5/31/2019 0:00,P5,Paul,Consumer Staples,77.0121,58.8098
5/31/2019 0:00,P1,George,Consumer Discretionary,1498,796.25
5/31/2019 0:00,P2,Ringo,Utilities,66.1878,50.7738
5/31/2019 0:00,P3,John,Industrials,58.4892,38.4258
5/31/2019 0:00,P4,Paul,Utilities,79.6314,61.4362
5/31/2019 0:00,P5,George,Financials,103.40885,73.9998
5/31/2019 0:00,P1,Ringo,Financials,65.954,56.693
5/31/2019 0:00,P2,John,Real Estate,155.28,101.2928
5/31/2019 0:00,P3,Paul,Utilities,91.4463,70.4522
5/31/2019 0:00,P4,George,Financials,185.739,116.4632
5/31/2019 0:00,P5,Ringo,Health Care,105.2073,70.462
5/31/2019 0:00,P1,John,Industrials,78.51,50.2838
5/31/2019 0:00,P2,Paul,Health Care,203.2423,149.1168
5/31/2019 0:00,P3,George,Information Technology,95.4924,65.9148
5/31/2019 0:00,P4,Ringo,Energy,68.6,39.1608
5/31/2019 0:00,P5,John,Information Technology,96.4124,73.157
5/31/2019 0:00,P1,Paul,Energy,119.2758,73.6078
5/31/2019 0:00,P2,George,Information Technology,161.602,92.6296
5/31/2019 0:00,P3,Ringo,Health Care,265.2705,153.6738
5/31/2019 0:00,P4,John,Financials,154.3078,110.955698
5/31/2019 0:00,P5,Paul,Energy,56.742,37.3772
5/31/2019 0:00,P1,George,Real Estate,47.7921,38.073
5/31/2019 0:00,P2,Ringo,Information Technology,181.901,128.4976
5/31/2019 0:00,P3,John,Information Technology,61.4989,33.8884
5/31/2019 0:00,P4,Paul,Consumer Discretionary,95.9409,81.3106
5/31/2019 0:00,P5,George,Consumer Staples,47.44,37.8182
5/31/2019 0:00,P1,Ringo,Industrials,30.5466,21.3199
5/31/2019 0:00,P2,John,Financials,70.55,52.5574
5/31/2019 0:00,P3,Paul,Financials,104.8453,84.1918
5/31/2019 0:00,P4,George,Telecommunication Services,42.7,31.899
5/31/2019 0:00,P5,Ringo,Information Technology,128.478,80.115
5/31/2019 0:00,P1,John,Information Technology,123.9876,93.59
5/31/2019 0:00,P2,Paul,Consumer Discretionary,805.8689,481.3074
5/31/2019 0:00,P3,George,Real Estate,203.5104,152.8898
5/31/2019 0:00,P4,Ringo,Materials,122.4333,76.90158
5/31/2019 0:00,P5,John,Energy,57.1527,27.4694
5/31/2019 0:00,P1,Paul,Materials,42.3752,34.888
5/31/2019 0:00,P2,George,Financials,32.9967,21.6286
5/31/2019 0:00,P3,Ringo,Health Care,71.1284,47.187
5/31/2019 0:00,P4,John,Financials,57.1098,40.3466
5/31/2019 0:00,P5,Paul,Health Care,250.872688,172.1468
5/31/2019 0:00,P1,George,Financials,219.7962,157.7114
5/31/2019 0:00,P2,Ringo,Consumer Discretionary,77.0182,40.8366
5/31/2019 0:00,P3,John,Health Care,377.9814,239.3944
5/31/2019 0:00,P4,Paul,Financials,588.5748,360.64
5/31/2019 0:00,P5,George,Financials,31.482,19.453
5/31/2019 0:00,P1,Ringo,Industrials,365.0645,160.4162
5/31/2019 0:00,P2,John,Consumer Discretionary,59.3844,36.7892
5/31/2019 0:00,P3,Paul,Real Estate,141.5313,109.6326
5/31/2019 0:00,P4,George,Health Care,29.93,22.8242
5/31/2019 0:00,P5,Ringo,Financials,73.5,51.69598
5/31/2019 0:00,P1,John,Health Care,66.1,50.0976
5/31/2019 0:00,P2,Paul,Information Technology,291.3936,198.5578
5/31/2019 0:00,P3,George,Consumer Staples,68.504744,44.5067
5/31/2019 0:00,P4,Ringo,Industrials,99.1782,62.1418
5/31/2019 0:00,P5,John,Information Technology,36.1944,29.841
5/31/2019 0:00,P1,Paul,Energy,30.1614,20.972
5/31/2019 0:00,P2,George,Information Technology,46,28.4298
5/31/2019 0:00,P3,Ringo,Consumer Staples,64.23,42.63
5/31/2019 0:00,P4,John,Financials,108.63,74.529
5/31/2019 0:00,P5,Paul,Health Care,84.0312,53.5668
5/31/2019 0:00,P1,George,Consumer Discretionary,76.8636,53.2042
5/31/2019 0:00,P2,Ringo,Consumer Discretionary,71.973,53.655
5/31/2019 0:00,P3,John,Industrials,171.5076,88.5332
5/31/2019 0:00,P4,Paul,Financials,138.54,75.215
5/31/2019 0:00,P5,George,Real Estate,47.066,29.8214
5/31/2019 0:00,P1,Ringo,Consumer Discretionary,69.39405,51.695
5/31/2019 0:00,P2,John,Health Care,147.17,90.993
5/31/2019 0:00,P3,Paul,Health Care,113.5442,63.7294
5/31/2019 0:00,P4,George,Utilities,30.1455,24.9998
5/31/2019 0:00,P5,Ringo,Telecommunication Services,27.61,12.89778
5/31/2019 0:00,P1,John,Health Care,73.1214,50.236466
5/31/2019 0:00,P2,Paul,Materials,43.98,24.5392
5/31/2019 0:00,P3,George,Financials,55.6875,36.4168
5/31/2019 0:00,P4,Ringo,Consumer Discretionary,417.0066,302.134
5/31/2019 0:00,P5,John,Energy,6.5241,2.744
5/31/2019 0:00,P1,Paul,Energy,135.2188,100.499
5/31/2019 0:00,P2,George,Consumer Discretionary,489.02,257.74
5/31/2019 0:00,P3,Ringo,Financials,155.925,127.5666
5/31/2019 0:00,P4,John,Consumer Staples,53.096302,42.3458
5/31/2019 0:00,P5,Paul,Health Care,229.4013,139.0914
5/31/2019 0:00,P1,George,Energy,134.9469,87.7002
5/31/2019 0:00,P2,Ringo,Financials,81.98,66.8752
5/31/2019 0:00,P3,John,Industrials,171.6596,111.5142
5/31/2019 0:00,P4,Paul,Information Technology,42.1204,29.7528
5/31/2019 0:00,P5,George,Financials,79.893,55.0172
5/31/2019 0:00,P1,Ringo,Financials,47.7477,30.8798
5/31/2019 0:00,P2,John,Information Technology,96.9,71.867908
5/31/2019 0:00,P3,Paul,Financials,166.26,112.521248
5/31/2019 0:00,P4,George,Utilities,50.85,40.2486
5/31/2019 0:00,P5,Ringo,Consumer Staples,47.6427,39.4156
5/31/2019 0:00,P1,John,Information Technology,77.6944,53.6648
5/31/2019 0:00,P2,Paul,Consumer Staples,76.3518,64.9348
5/31/2019 0:00,P3,George,Consumer Discretionary,43.56,34.0844
5/31/2019 0:00,P4,Ringo,Financials,99.1618,62.7592
5/31/2019 0:00,P5,John,Consumer Staples,41.2632,31.5168
5/31/2019 0:00,P1,Paul,Energy,162.91,104.5954
5/31/2019 0:00,P2,George,Energy,60.0887,41.4197
5/31/2019 0:00,P3,Ringo,Utilities,90.597,71.1774
5/31/2019 0:00,P4,John,Consumer Staples,231.795,148.9698
5/31/2019 0:00,P5,Paul,Information Technology,35.1,25.7838
5/31/2019 0:00,P1,George,Consumer Staples,203.8776,147
5/31/2019 0:00,P2,Ringo,Consumer Staples,21.5985,13.9552
5/31/2019 0:00,P3,John,Real Estate,113.8203,85.1914
5/31/2019 0:00,P4,Paul,Information Technology,33.79,26.8324
5/31/2019 0:00,P5,George,Industrials,58.8392,44.5018
5/31/2019 0:00,P1,Ringo,Industrials,194.18,140.953498
5/31/2019 0:00,P2,John,Consumer Staples,84.84,65.121
5/31/2019 0:00,P3,Paul,Consumer Discretionary,52.7868,28.784168
5/31/2019 0:00,P4,George,Health Care,105.8682,77.3906
5/31/2019 0:00,P5,Ringo,Consumer Discretionary,100.11,70.266
5/31/2019 0:00,P1,John,Health Care,81.5171,51.4598
5/31/2019 0:00,P2,Paul,Industrials,171.96,104.5856
5/31/2019 0:00,P3,George,Industrials,60.79,42.9338
5/31/2019 0:00,P4,Ringo,Health Care,68.2902,51.4843
5/31/2019 0:00,P5,John,Energy,47.25,28.218806
5/31/2019 0:00,P1,Paul,Real Estate,124.6854,99.07898
5/31/2019 0:00,P2,George,Financials,81.1107,56.35
5/31/2019 0:00,P3,Ringo,Consumer Discretionary,30.855,15.6702
5/31/2019 0:00,P4,John,Consumer Discretionary,28.5964,14.6902
5/31/2019 0:00,P5,Paul,Consumer Discretionary,65.17,41.6304
5/31/2019 0:00,P1,George,Consumer Discretionary,107.9364,64.6506
5/31/2019 0:00,P2,Ringo,Consumer Discretionary,116.65,64.3174
5/31/2019 0:00,P3,John,Utilities,84.447,70.1582
5/31/2019 0:00,P4,Paul,Industrials,106.8788,73.9998
5/31/2019 0:00,P5,George,Materials,77.8508,62.7298
5/31/2019 0:00,P1,Ringo,Consumer Staples,124.117,81.5654
5/31/2019 0:00,P2,John,Utilities,119.0748,94.6288
5/31/2019 0:00,P3,Paul,Utilities,89.964,71.4714
5/31/2019 0:00,P4,George,Real Estate,29.5372,24.2354
5/31/2019 0:00,P5,Ringo,Information Technology,100.891,66.4048
5/31/2019 0:00,P1,John,Financials,56,31.605
5/31/2019 0:00,P2,Paul,Materials,101.9984,74.4996
5/31/2019 0:00,P3,George,Industrials,90.7485,68.061
5/31/2019 0:00,P4,Ringo,Information Technology,47.9298,31.2522
5/31/2019 0:00,P5,John,Materials,137.69,117.2178
5/31/2019 0:00,P1,Paul,Utilities,81.7124,57.5848
5/31/2019 0:00,P2,George,Health Care,135.7104,87.416
5/31/2019 0:00,P3,Ringo,Information Technology,131.01,79.6446
5/31/2019 0:00,P4,John,Industrials,73.7055,55.6346
5/31/2019 0:00,P5,Paul,Utilities,87.0705,68.2374
5/31/2019 0:00,P1,George,Health Care,74.46,23.2946
5/31/2019 0:00,P2,Ringo,Energy,120.19,80.3502
5/31/2019 0:00,P3,John,Energy,67.1616,46.1874
5/31/2019 0:00,P4,Paul,Industrials,145.5498,88.9056
5/31/2019 0:00,P5,George,Real Estate,485.4381,354.662
5/31/2019 0:00,P1,Ringo,Real Estate,71.15955,54.9486
5/31/2019 0:00,P2,John,Real Estate,270.04,209.7494
5/31/2019 0:00,P3,Paul,Consumer Staples,141.5148,80.0562
5/31/2019 0:00,P4,George,Financials,277.17,204.6338
5/31/2019 0:00,P5,Ringo,Utilities,64.827,54.096
5/31/2019 0:00,P1,John,Utilities,41.8166,32.634
5/31/2019 0:00,P2,Paul,Consumer Discretionary,159.39,113.239
5/31/2019 0:00,P3,George,Industrials,68.2154,50.9208
5/31/2019 0:00,P4,Ringo,Health Care,83.485,54.684
5/31/2019 0:00,P5,John,Real Estate,86.7888,69.9132
5/31/2019 0:00,P1,Paul,Energy,90.193,74.529
5/31/2019 0:00,P2,George,Information Technology,148.005,112.3374
5/31/2019 0:00,P3,Ringo,Information Technology,195.32,129.7912
5/31/2019 0:00,P4,John,Industrials,58.9713,38.9942
5/31/2019 0:00,P5,Paul,Real Estate,143.79,107.5452
5/31/2019 0:00,P1,George,Industrials,280.1532,179.2322
5/31/2019 0:00,P2,Ringo,Information Technology,104.6865,76.0774
5/31/2019 0:00,P3,John,Financials,33.5709,22.736
5/31/2019 0:00,P4,Paul,Utilities,35.22,27.3714
5/31/2019 0:00,P5,George,Information Technology,141.316,104.076
5/31/2019 0:00,P1,Ringo,Information Technology,52.88,33.075
5/31/2019 0:00,P2,John,Industrials,51.92,36.7598
5/31/2019 0:00,P3,Paul,Industrials,62.7109,36.294398
5/31/2019 0:00,P4,George,Materials,96.726,55.3994
5/31/2019 0:00,P5,Ringo,Consumer Discretionary,79.4172,27.8516
5/31/2019 0:00,P1,John,Consumer Discretionary,13.3452,9.9862
5/31/2019 0:00,P2,Paul,Industrials,78.2136,53.786712
5/31/2019 0:00,P3,George,Industrials,72.1476,54.145
5/31/2019 0:00,P4,Ringo,Financials,47.1735,36.2698
5/31/2019 0:00,P5,John,Materials,19.845,10.829
5/31/2019 0:00,P1,Paul,Consumer Discretionary,34.9664,20.5996
5/31/2019 0:00,P2,George,Consumer Discretionary,65.6096,47.53
5/31/2019 0:00,P3,Ringo,Information Technology,139.3168,96.0008
5/31/2019 0:00,P4,John,Industrials,234.1308,178.3012
5/31/2019 0:00,P5,Paul,Industrials,30.59,14.4158
5/31/2019 0:00,P1,George,Real Estate,25.72,18.4534
5/31/2019 0:00,P2,Ringo,Consumer Staples,65.0046,48.657
5/31/2019 0:00,P3,John,Consumer Discretionary,46.2924,31.2816
5/31/2019 0:00,P4,Paul,Consumer Discretionary,106.6725,78.2628
5/31/2019 0:00,P5,George,Health Care,91.3308,62.48382
5/31/2019 0:00,P1,Ringo,Information Technology,112.1274,74.9406
5/31/2019 0:00,P2,John,Financials,273.79,205.4276
5/31/2019 0:00,P3,Paul,Consumer Discretionary,36.828,28.2338
5/31/2019 0:00,P4,George,Industrials,292.1821,151.9
5/31/2019 0:00,P5,Ringo,Energy,57.2814,37.41738
5/31/2019 0:00,P1,John,Consumer Discretionary,25.73,18.522
5/31/2019 0:00,P2,Paul,Consumer Discretionary,62.132,43.6296
5/31/2019 0:00,P3,George,Information Technology,159.0633,102.0768
5/31/2019 0:00,P4,Ringo,Financials,60.384,45.423
5/31/2019 0:00,P5,John,Consumer Discretionary,118.524,86.1616
5/31/2019 0:00,P1,Paul,Health Care,104.7032,69.7564
5/31/2019 0:00,P2,George,Real Estate,33.3333,22.344
5/31/2019 0:00,P3,Ringo,Energy,74.2698,41.3168
5/31/2019 0:00,P4,John,Health Care,93.495,63.9744
5/31/2019 0:00,P5,Paul,Energy,54.9252,36.505
5/31/2019 0:00,P1,George,Information Technology,24.6312,12.5587
5/31/2019 0:00,P2,Ringo,Consumer Discretionary,89.8722,54.6742
5/31/2019 0:00,P3,John,Health Care,47.268,35.0448
5/31/2019 0:00,P4,Paul,Consumer Discretionary,209.68105,134.0836
5/31/2019 0:00,P5,George,Industrials,166.7813,116.9238
5/31/2019 0:00,P1,Ringo,Consumer Staples,37.62,29.155
5/31/2019 0:00,P2,John,Real Estate,21.3147,16.9148
5/31/2019 0:00,P3,Paul,Information Technology,23.859,15.0822
5/31/2019 0:00,P4,George,Health Care,299.217,185.2298
5/31/2019 0:00,P5,Ringo,Financials,16.53,11.8972
5/31/2019 0:00,P1,John,Industrials,253.44,179.7516
5/31/2019 0:00,P2,Paul,Health Care,200.7173,137.8174
5/31/2019 0:00,P3,George,Industrials,48.6981,37.0636
5/31/2019 0:00,P4,Ringo,Industrials,180.8607,123.9896
5/31/2019 0:00,P5,John,Health Care,253.9494,154.859894
5/31/2019 0:00,P1,Paul,Health Care,150.087,82.5258
5/31/2019 0:00,P2,George,Industrials,98.6467,75.7148
